gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000089685	BIRC5	4.45765285212823	-2.310515491383948	5.50093465379983e-6	5.758393364127333e-4	protein_coding	332	1157.5454545454545	51.84167124793841	-5.2595635140509085	54	TRUE
ENSG00000168026	TTC21A	3.1055853696472644	1.7958677736275535	5.543997805014464e-6	5.764259339429903e-4	protein_coding	199223	1565.7777777777778	52.23531081464661	5.256176950342551	15295	TRUE
ENSG00000172785	CBWD1	4.303149122481706	1.1388100091879192	5.663055783682846e-6	5.844655326436652e-4	protein_coding	55871	1550.551724137931	37.712938664768934	5.246949160353637	15294	TRUE
ENSG00000012048	BRCA1	5.0620817168693995	-1.7311787719087475	5.726852922188974e-6	5.844655326436652e-4	protein_coding	672	2122.6176470588234	42.658205046488106	-5.24208397035305	55	TRUE
ENSG00000117650	NEK2	3.797835676878202	-2.140595462836293	5.735267444059881e-6	5.844655326436652e-4	protein_coding	4751	1355.8	43.32497418498304	-5.2414463254922214	56	TRUE
ENSG00000072310	SREBF1	8.4987248183	1.308492326274746	5.805871705943813e-6	5.877681171780487e-4	protein_coding	6720	1541.7916666666667	63.38134745831419	5.236132565131328	15293	TRUE
ENSG00000234678	ELF3-AS1	4.2628762153259405	1.53433725082293	5.889902714051275e-6	5.897998216388068e-4	lncRNA	NA	2898	49.68944099378883	5.229891878574466	15292	TRUE
ENSG00000184445	KNTC1	6.01617135769627	-0.9408434639678995	5.902597643122969e-6	5.897998216388068e-4	protein_coding	9735	1494.5333333333333	40.46302078686771	-5.228956819917384	57	TRUE
ENSG00000154198	CYP4Z2P	3.7982276856495423	2.6483899112094376	5.945768621418602e-6	5.902805648154159e-4	transcribed_unprocessed_pseudogene	163720	1474	45.1492537313433	5.225791995298641	15291	TRUE
ENSG00000136982	DSCC1	3.1089118674791676	-2.151719899516482	5.999052630928083e-6	5.917527043892394e-4	protein_coding	79075	1450.5	40.985866942433674	-5.22191732789062	58	TRUE
ENSG00000110921	MVK	4.64926672869313	2.0456678871659837	6.081549004440142e-6	5.960692743969739e-4	protein_coding	4598	1546	59.80899474925805	5.2159857894114365	15290	TRUE
ENSG00000136153	LMO7	6.261387147093431	1.4422704905090833	6.147565254531498e-6	5.962808400705138e-4	protein_coding	4008	2243.185185185185	42.43139715351848	5.211296852661219	15289	TRUE
ENSG00000113916	BCL6	6.201857899494336	1.3346861452587497	6.161207016585112e-6	5.962808400705138e-4	protein_coding	604	1763.6363636363637	51.05154639175258	5.210334198664773	15288	TRUE
ENSG00000156970	BUB1B	3.832877913547595	-2.2983193018536254	6.226078580042898e-6	5.987931074356257e-4	protein_coding	701	1137.3636363636363	44.30501158980097	-5.205785402339071	59	TRUE
ENSG00000090487	SPG21	7.1119441434739805	0.9924488063005895	6.305910168734755e-6	6.019208579054748e-4	protein_coding	51324	988.8571428571429	47.717422710199365	5.200252220315149	15287	TRUE
ENSG00000076864	RAP1GAP	4.162531488219019	1.459697193970496	6.33683253058792e-6	6.019208579054748e-4	protein_coding	5909	2311.6153846153848	59.80499816977804	5.198127770230388	15286	TRUE
ENSG00000127418	FGFRL1	6.7196770765695035	-0.9083594162739717	6.491014515463668e-6	6.105486406243516e-4	protein_coding	53834	1897.2857142857142	64.58098034786538	-5.187687419681274	60	TRUE
ENSG00000145386	CCNA2	4.193018378408714	-1.6686251451085161	6.5283603400698605e-6	6.105486406243516e-4	protein_coding	890	2748	41.9213973799127	-5.185195882228315	61	TRUE
ENSG00000159307	SCUBE1	2.6105282691248153	-2.2693103848506895	6.588112421710665e-6	6.105486406243516e-4	protein_coding	80274	1942.625	57.40943311241234	-5.181238998495603	62	TRUE
ENSG00000122787	AKR1D1	1.5118059757719768	4.842085148608922	6.599376107813667e-6	6.105486406243516e-4	protein_coding	6718	1356.5	41.50387025433102	5.180497119873451	15285	TRUE
ENSG00000093009	CDC45	3.436297351478672	-1.6758553694990468	6.626047763469373e-6	6.105486406243516e-4	protein_coding	8318	1196.7857142857142	51.72187406744257	-5.1787454378569535	63	TRUE
ENSG00000065328	MCM10	3.7826940147135764	-2.0915585023559253	6.7731813789880044e-6	6.203911610706394e-4	protein_coding	55388	2106.4285714285716	45.08646998982707	-5.169207294268303	64	TRUE
ENSG00000138744	NAAA	4.898286466996821	1.1620130893875684	6.825312537780083e-6	6.21466919120473e-4	protein_coding	27163	1021.6666666666666	49.85318107667211	5.16587745706002	15284	TRUE
ENSG00000115461	IGFBP5	9.670022319285838	4.174154055516676	7.093487805604628e-6	6.393193147003322e-4	protein_coding	3488	2502.6666666666665	53.99573787959506	5.1491401735227	15283	TRUE
ENSG00000085840	ORC1	1.5495641001782747	-1.9740460295314715	7.104471199230361e-6	6.393193147003322e-4	protein_coding	4998	3100.5	50.701499758103566	-5.148468241987452	65	TRUE
ENSG00000166851	PLK1	4.468243313220736	-1.9011388142007544	7.194561802824094e-6	6.436623082666114e-4	protein_coding	5347	1206.4444444444443	57.1560139988948	-5.1429956523751645	66	TRUE
ENSG00000072571	HMMR	2.784913485879974	-2.1468518938958105	7.349388343379982e-6	6.510515338137749e-4	protein_coding	3161	1686	37.47034400948992	-5.133748803793161	67	TRUE
ENSG00000109323	MANBA	4.796737911749942	1.1621717576290775	7.377966508459834e-6	6.510515338137749e-4	protein_coding	4126	2701.1176470588234	44.41081033994644	5.132063320541053	15282	TRUE
ENSG00000094804	CDC6	4.07710542188997	-1.9007507125741545	7.41424803325885e-6	6.510515338137749e-4	protein_coding	990	1346.4285714285713	44.82758620689653	-5.129932889351259	68	TRUE
ENSG00000137331	IER3	6.639764703078427	-1.333526394527699	7.446391340734623e-6	6.510515338137749e-4	protein_coding	8870	1293.5	58.33011209895632	-5.128054143425777	69	TRUE
ENSG00000146955	RAB19	4.66555862297531	-0.8917195089182859	7.69299117657728e-6	6.672261523872715e-4	protein_coding	401409	1741.5	50.904392764857896	-5.113904765673002	70	TRUE
ENSG00000175063	UBE2C	3.9293171703872285	-2.435074026660733	7.724317641837723e-6	6.672261523872715e-4	protein_coding	11065	679.125	51.334437695564134	-5.112139875330125	71	TRUE
ENSG00000229056	HECW2-AS1	1.8600231663147049	2.3216893482461574	7.826534658812457e-6	6.672261523872715e-4	lncRNA	101927482	954.6666666666666	39.24581005586594	5.1064304871993835	15281	TRUE
ENSG00000214049	UCA1	3.9103710924161983	3.0525621814894652	7.875268327662991e-6	6.672261523872715e-4	lncRNA	NA	1285.111111111111	49.04374891924606	5.103734639920827	15280	TRUE
ENSG00000156564	LRFN2	1.8747005085798976	2.2808515046651054	7.919216669959176e-6	6.672261523872715e-4	protein_coding	57497	3164	61.2515802781289	5.101317774564413	15279	TRUE
ENSG00000203952	CCDC160	3.86912156971272	1.7083399144647233	7.922027507051795e-6	6.672261523872715e-4	protein_coding	347475	1544.5	41.502104240854656	5.101163653961508	15278	TRUE
ENSG00000166402	TUB	3.8784510654867037	-1.5756476655773723	8.038090286219544e-6	6.672261523872715e-4	protein_coding	7275	4874.666666666667	52.24972647702408	-5.094847119991866	72	TRUE
ENSG00000135245	HILPDA	5.042422391238733	0.8541728924630921	8.071830565340748e-6	6.672261523872715e-4	protein_coding	29923	1105.75	49.69477730047478	5.09302796288981	15277	TRUE
ENSG00000117122	MFAP2	2.7915362094017264	-1.8407795494756578	8.108993571750123e-6	6.672261523872715e-4	protein_coding	4237	1044.6666666666667	60.17868538608809	-5.091033043860136	73	TRUE
ENSG00000183307	TMEM121B	3.0742711290416733	2.4889514362151655	8.121565333318935e-6	6.672261523872715e-4	protein_coding	27439	4512.5	58.28254847645431	5.090360257691653	15276	TRUE
ENSG00000101057	MYBL2	5.7214922561908175	-2.187229383485343	8.157650989329991e-6	6.672261523872715e-4	protein_coding	4605	2686	60.29411764705885	-5.088434879142786	74	TRUE
ENSG00000254632	AP003119.1	1.2208016807888717	3.2129033085543544	8.254977673234548e-6	6.672261523872715e-4	lncRNA	NA	669	51.94319880418535	5.083284097011018	15275	TRUE
ENSG00000165244	ZNF367	3.4968889570701047	-1.556851614326705	8.27162717802246e-6	6.672261523872715e-4	protein_coding	195828	3687	44.1008950366151	-5.08240904849777	75	TRUE
ENSG00000168890	TMEM150A	5.216977789800445	1.496843189583763	8.289977346188009e-6	6.672261523872715e-4	protein_coding	129303	1172.0833333333333	59.33878421613936	5.081446656233681	15274	TRUE
ENSG00000138182	KIF20B	4.200883760763522	-1.7029664165108453	8.33377332107163e-6	6.672261523872715e-4	protein_coding	9585	4571.25	34.14273995077934	-5.07915831654332	76	TRUE
ENSG00000078114	NEBL	8.116110541218422	1.2437500385605633	8.361776265655026e-6	6.672261523872715e-4	protein_coding	10529	2130.7916666666665	38.98981208079938	5.077701456959169	15273	TRUE
ENSG00000138413	IDH1	7.7698553930520085	1.119476362360236	8.36851100927628e-6	6.672261523872715e-4	protein_coding	3417	1386.4444444444443	43.580702035582625	5.0773518081932325	15272	TRUE
ENSG00000112118	MCM3	6.537860684574329	-1.1961192617815497	8.563945170055238e-6	6.771550156703813e-4	protein_coding	4172	2317.6666666666665	51.8121674097512	-5.067326121902901	77	TRUE
ENSG00000196372	ASB13	4.511878748694256	-1.6371935617459894	8.599734460603923e-6	6.771550156703813e-4	protein_coding	79754	1846.8	55.76131687242798	-5.06551495853258	78	TRUE
ENSG00000135480	KRT7	8.231891241970777	1.4001218984475725	8.625057387015514e-6	6.771550156703813e-4	protein_coding	3855	592.6428571428571	58.78028202964927	5.064238006656861	15271	TRUE
ENSG00000147255	IGSF1	5.762642847779125	-2.8578545654114706	8.6829746139184e-6	6.782416921775448e-4	protein_coding	3547	2233.529411764706	51.161443244666856	-5.061331468705672	79	TRUE
ENSG00000213759	UGT2B11	5.54803220772935	7.897985246059194	8.778809947105712e-6	6.822642801316298e-4	protein_coding	10720	1332.5	38.01125703564729	5.056564352936093	15270	TRUE
ENSG00000120539	MASTL	5.150811941084283	-1.2994175835458734	9.144029173536199e-6	7.023822354483723e-4	protein_coding	84930	3086.25	41.23126771972456	-5.0388623970172395	80	TRUE
ENSG00000169710	FASN	12.526687594158659	1.621661223093734	9.221131614611718e-6	7.023822354483723e-4	protein_coding	2194	1619.3846153846155	65.314459433783	5.0352157791823	15269	TRUE
ENSG00000276043	UHRF1	3.945083032174613	-2.1358803027794475	9.228989327123139e-6	7.023822354483723e-4	protein_coding	29128	3308.875	57.31933058819085	-5.0348458562532095	81	TRUE
ENSG00000166123	GPT2	4.3689206963903855	1.2761204247776268	9.261346365936453e-6	7.023822354483723e-4	protein_coding	84706	2814.2	55.05649918271622	5.033325873275619	15268	TRUE
ENSG00000196090	PTPRT	6.707800257438951	1.3512816322688572	9.265895099819313e-6	7.023822354483723e-4	protein_coding	11122	9020.5	51.341389058256205	5.033112620798901	15267	TRUE
ENSG00000163406	SLC15A2	4.238081552677433	1.3190751855949774	9.372814031772007e-6	7.056294451357835e-4	protein_coding	6565	1484.4285714285713	42.40207872197091	5.028129999828153	15266	TRUE
ENSG00000095321	CRAT	8.87207226625576	2.5127652030377288	9.400444258697402e-6	7.056294451357835e-4	protein_coding	1384	1142.3333333333333	61.706059721816956	5.026851621449061	15265	TRUE
ENSG00000112984	KIF20A	3.963577696628918	-1.8536890439284082	9.552300838823152e-6	7.135475985816051e-4	protein_coding	10112	1361.857142857143	49.11360537081714	-5.019892008389807	82	TRUE
ENSG00000155093	PTPRN2	3.1798189057814086	2.1549557207328327	9.87323495320977e-6	7.309736033422321e-4	protein_coding	5799	3553	58.84229289802046	5.00554052796435	15264	TRUE
ENSG00000123983	ACSL3	9.040767733426733	0.8722363491363548	9.880589387521724e-6	7.309736033422321e-4	protein_coding	2181	1289.1818181818182	40.011282702207154	5.005217148518256	15263	TRUE
ENSG00000131781	FMO5	4.379935919074067	2.9016864868861516	9.929522254784177e-6	7.310788921369327e-4	protein_coding	2330	1680.6666666666667	43.983868835118336	5.003071646479671	15262	TRUE
ENSG00000187595	ZNF385C	0.06558307440519348	-3.5625755003592747	1.0461937032252487e-5	7.666108907252441e-4	protein_coding	201181	2130.1666666666665	57.71848838119083	-4.980387898209135	83	TRUE
ENSG00000065308	TRAM2	5.658316111480895	1.0066126361342675	1.0667189812401841e-5	7.779465252760166e-4	protein_coding	9697	7047	50.2199517525188	4.971949976987127	15261	TRUE
ENSG00000160949	TONSL	4.842621088621899	-1.2159694752018482	1.0855948300817661e-5	7.879779832687838e-4	protein_coding	4796	4283.666666666667	64.15064975488286	-4.964332233579995	84	TRUE
ENSG00000100997	ABHD12	7.29704983481254	1.049737452023441	1.0940061380518048e-5	7.903552325042803e-4	protein_coding	26090	1099.3333333333333	55.62083080654942	4.960980241334809	15260	TRUE
ENSG00000124357	NAGK	5.27181715507729	0.8073162618574427	1.1020099860599917e-5	7.924172740883716e-4	protein_coding	55577	1222.2758620689656	54.045590475653114	4.957814470029515	15259	TRUE
ENSG00000171320	ESCO2	1.7434860237266607	-1.981598543921564	1.1205657997139616e-5	8.02012396558067e-4	protein_coding	157570	1659.125	39.09440216981841	-4.95056263657322	85	TRUE
ENSG00000125257	ABCC4	4.6287873519796205	2.192586735373498	1.133535023337683e-5	8.075387471814939e-4	protein_coding	10257	2712.5	44.2626728110599	4.945565056739661	15258	TRUE
ENSG00000147041	SYTL5	7.119837569892227	-1.4147459915890288	1.1709195800824928e-5	8.30327672733152e-4	protein_coding	94122	4727.5	42.622950819672155	-4.931472931678922	86	TRUE
ENSG00000257671	KRT7-AS	2.7823178478806176	1.805801160991843	1.1774780102334587e-5	8.311482395170854e-4	lncRNA	109729127	1693	52.0968694624926	4.929047194707297	15257	TRUE
ENSG00000178999	AURKB	2.191242615100837	-1.818148255855084	1.1887660482698214e-5	8.350874864125799e-4	protein_coding	9212	814.6428571428571	56.028057869355536	-4.924903607065691	87	TRUE
ENSG00000197299	BLM	3.040545557787986	-1.5163515222122441	1.193912444832126e-5	8.350874864125799e-4	protein_coding	641	2335.5454545454545	40.453855435755706	-4.923027520878761	88	TRUE
ENSG00000189057	FAM111B	4.207572473276241	-1.6636640200213968	1.2033757675774058e-5	8.378980231439421e-4	protein_coding	374393	2291.6666666666665	37.316363636363626	-4.919598738160448	89	TRUE
ENSG00000085999	RAD54L	2.092122784633262	-1.8969796413222204	1.239505589449494e-5	8.591672076778746e-4	protein_coding	8438	1118.047619047619	52.66834192256911	-4.906751510476153	90	TRUE
ENSG00000117480	FAAH	5.120013501000029	0.8373598983620316	1.270890088181828e-5	8.734095046068677e-4	protein_coding	2166	1043.3333333333333	61.94888178913739	4.895892007400508	15256	TRUE
ENSG00000151726	ACSL1	6.084059251007227	1.3782663589802966	1.2813453007814707e-5	8.734095046068677e-4	protein_coding	2180	2700.4166666666665	45.955871007560575	4.892333819501185	15255	TRUE
ENSG00000186871	ERCC6L	2.4035447025126406	-1.387000288729542	1.2814628841022253e-5	8.734095046068677e-4	protein_coding	54821	4281	40.70310675075921	-4.892293968069693	91	TRUE
ENSG00000109805	NCAPG	3.1329733351046136	-1.8941621307379053	1.2827563558691973e-5	8.734095046068677e-4	protein_coding	64151	1948.6	38.98183311095144	-4.891855824801923	92	TRUE
ENSG00000111206	FOXM1	5.047153081985768	-2.1369435418667124	1.2890652626567868e-5	8.738386018397636e-4	protein_coding	2305	2012.8	54.57571542130367	-4.889725094675902	93	TRUE
ENSG00000077152	UBE2T	4.13681923212337	-1.5380424451106038	1.319255403762528e-5	8.871885315215232e-4	protein_coding	29089	984.6	43.34755230550476	-4.8796711182465815	94	TRUE
ENSG00000159921	GNE	4.282661426543748	1.6074747777648588	1.3202896654433897e-5	8.871885315215232e-4	protein_coding	10020	3097.8571428571427	46.299285220198286	4.87933077614061	15254	TRUE
ENSG00000124191	TOX2	1.376857756998481	-1.9603359502288304	1.3812931685833026e-5	9.241451860069505e-4	protein_coding	84969	2142.8333333333335	59.15065722952481	-4.859714136058916	95	TRUE
ENSG00000090889	KIF4A	3.839994699021704	-2.1964160379724347	1.3987188045414796e-5	9.289494150919273e-4	protein_coding	24137	2529.5	46.61000197667522	-4.854269586373566	96	TRUE
ENSG00000072422	RHOBTB1	3.8339168544023274	-1.2801668195844302	1.403686989005104e-5	9.289494150919273e-4	protein_coding	9886	1761	45.39087639598712	-4.852729725613181	97	TRUE
ENSG00000134057	CCNB1	4.918939335111095	-1.1276237862579683	1.4065844405797964e-5	9.289494150919273e-4	protein_coding	891	1044.2857142857142	44.45964432284539	-4.851834190994637	98	TRUE
ENSG00000051180	RAD51	3.040893322914419	-1.8638801904456124	1.4154566785217115e-5	9.308139901321408e-4	protein_coding	5888	1351.7272727272727	48.46324567892933	-4.84910341811582	99	TRUE
ENSG00000146918	NCAPG2	4.405241642645294	-1.5676181603304746	1.4237245740791263e-5	9.322669679118977e-4	protein_coding	54892	2406.090909090909	43.74504099444591	-4.846574018793955	100	TRUE
ENSG00000145088	EAF2	4.279473313347794	2.4028933205085345	1.4619276050608398e-5	9.532263553676357e-4	protein_coding	55840	836.8	41.204588910133864	4.835074133192835	15253	TRUE
ENSG00000132554	RGS22	1.837439294476704	-2.883299849628483	1.4776301852763664e-5	9.59399716921212e-4	protein_coding	26166	1666.611111111111	38.96463215440516	-4.8304342456369405	101	TRUE
ENSG00000087301	TXNDC16	4.973550341236151	1.0952509283779304	1.4998775708972856e-5	9.697527756709005e-4	protein_coding	57544	1542.25	39.94164370238286	4.823944189246795	15252	TRUE
ENSG00000139211	AMIGO2	4.9704512963896	-1.4253063697909034	1.5063059721890912e-5	9.69834154813629e-4	protein_coding	347902	3225.6666666666665	44.610933140436096	-4.822086802015514	102	TRUE
ENSG00000138448	ITGAV	6.96060620201178	0.8262706563868959	1.515925617719669e-5	9.719609752279277e-4	protein_coding	3685	2493.875	38.98551451055084	4.819322107811099	15251	TRUE
ENSG00000079805	DNM2	7.2901834003305455	0.7108400994831917	1.5479124392172227e-5	9.883517267499844e-4	protein_coding	1785	1687.3181818181818	59.68589208264865	4.810253609699839	15250	TRUE
ENSG00000148700	ADD3	5.714211731730057	1.293688395734891	1.5925910127756733e-5	0.0010126772935781844	protein_coding	120	1041.9	41.51550052788176	4.797895739390214	15249	TRUE
ENSG00000169567	HINT1	7.544759383931872	0.7069131531792333	1.60083796329003e-5	0.0010128100368012882	protein_coding	3094	1547.0666666666666	43.30776523312935	4.79565262511405	15248	TRUE
ENSG00000204054	LINC00963	7.19260635389659	1.2686478847600993	1.6059634064174314e-5	0.0010128100368012882	lncRNA	NA	1407.4307692307693	53.29952012942295	4.794264354805809	15247	TRUE
ENSG00000069667	RORA	4.017359400025654	0.9355105699924802	1.644989145605408e-5	0.001033187468268409	protein_coding	6095	1801.2857142857142	41.65675311285587	4.7838369633791915	15246	TRUE
ENSG00000082438	COBLL1	3.96279646083467	1.6983753244862576	1.719392151442815e-5	0.001075528716520408	protein_coding	22837	2486.6153846153848	40.33904596918888	4.764625060029342	15245	TRUE
ENSG00000250722	SELENOP	6.13592749499255	1.1834123148153834	1.7293975530118422e-5	0.0010765997042168375	protein_coding	6414	1209.1333333333334	39.46628439102386	4.7621051598591855	15244	TRUE
ENSG00000178372	CALML5	4.000863765775598	2.7120134631492196	1.741638406280604e-5	0.0010765997042168375	protein_coding	51806	874	66.8192219679634	4.759042006881622	15243	TRUE
